SeccionNombreCompleto,Zonificacion,Clasificacion,DensidadPoblacion,SeccionNro,SeccionNombre,RacioCensal,Poblacion,Hogares,Desocupados,Edad 0 a 14,Edad mayor 65,InicialCompleto,PrimarioCompleto,EGBCompleto,SecundarioCompleto,PolimodalCompleto,SuperiorCompleto,UniversitarioCompleto,PostgradoCompleto,LeeEscribe,NoLeeEscribe,Hacinamiento,RedAguaNO,CloacaNO,PVNum,PVNom,Direccion,x_wgs,y_wgs,id,fid,Densidad comercial
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.795,-3.286.437,"-68,87795-32,86437",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,114432,8,Aeroparque,500071021,1026,249,38,324,66,53,512,61,192,45,19,20,0,859,93,18,0,7,,,,-6.886.997,-3.287.192,"-68,86997-32,87192",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.723,-3.286.878,"-68,87723-32,86878",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.633,-3.286.894,"-68,87633-32,86894",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.937,-3.286.981,"-68,87937-32,86981",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.902,-3.286.845,"-68,87902-32,86845",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.814,-3.286.861,"-68,87814-32,86861",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-688.825,-3.286.779,"-68,8825-32,86779",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.975,-3.286.831,"-68,87975-32,86831",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.578,-328.705,"-68,87578-32,8705",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.615,-328.719,"-68,87615-32,8719",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.579,-3.287.054,"-68,87579-32,87054",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.888.245,-3.286.807,"-68,88245-32,86807",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.888.219,-3.286.957,"-68,88219-32,86957",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.677,-3.287.419,"-68,87677-32,87419",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.771,-3.287.403,"-68,87771-32,87403",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-688.797,-3.287.454,"-68,8797-32,87454",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.924,-3.287.283,"-68,87924-32,87283",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.834,-3.287.299,"-68,87834-32,87299",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.798,-3.287.509,"-68,87798-32,87509",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.205,-3.287.343,"-68,87205-32,87343",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.409,-3.287.399,"-68,87409-32,87399",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.798,-328.716,"-68,87798-32,8716",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.746,-3.287.312,"-68,87746-32,87312",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.707,-3.287.174,"-68,87707-32,87174",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.708,-3.287.178,"-68,87708-32,87178",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.653,-3.287.329,"-68,87653-32,87329",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.851,-3.287.004,"-68,87851-32,87004",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.759,-3.287.016,"-68,87759-32,87016",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-688.776,-3.287.019,"-68,8776-32,87019",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.888.088,-3.287.115,"-68,88088-32,87115",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.888.065,-3.287.168,"-68,88065-32,87168",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.669,-3.287.033,"-68,87669-32,87033",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-688.767,-3.287.036,"-68,8767-32,87036",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.976,-3.287.126,"-68,87976-32,87126",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.888,-3.287.141,"-68,87888-32,87141",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.888,-3.287.143,"-68,87888-32,87143",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-688.785,-3.286.998,"-68,8785-32,86998",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.939,-3.286.986,"-68,87939-32,86986",,0
,Especial Ex-Aeroparque,Especial,8445,,,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.398,-3.286.409,"-68,87398-32,86409",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,109.35,7,Residencial Parque,500071011,745,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,,,,-6.886.119,-3.286.838,"-68,86119-32,86838",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,109.35,8,Aeroparque,500071011,745,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,,,,-6.886.577,-3.287.121,"-68,86577-32,87121",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,109.35,8,Aeroparque,500071011,745,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,,,,-6.886.429,-3.286.964,"-68,86429-32,86964",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,109.35,8,Aeroparque,500071011,745,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,,,,-6.886.351,-3.286.964,"-68,86351-32,86964",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,109.35,8,Aeroparque,500071011,745,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,,,,-6.886.399,-3.286.995,"-68,86399-32,86995",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.888.264,-3.286.848,"-68,88264-32,86848",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-688.801,-3.286.972,"-68,8801-32,86972",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.888.048,-3.287.114,"-68,88048-32,87114",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.958,-3.286.766,"-68,87958-32,86766",,0
8va Seccion Aeroparque,Especial Ex-Aeroparque,Especial,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.397,-3.286.938,"-68,87397-32,86938",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.887.522,-3.286.871,"-68,87522-32,86871",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,8445,8,Aeroparque,500071020,848,259,39,190,97,35,124,80,180,50,78,225,22,766,40,1,0,23,,,,-6.888.236,-3.287.027,"-68,88236-32,87027",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,117411,8,Aeroparque,500071009,1259,325,107,361,98,53,517,78,335,72,37,52,1,1101,83,11,2,11,,,,-6.886.454,-328.682,"-68,86454-32,8682",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,117411,8,Aeroparque,500071009,1259,325,107,361,98,53,517,78,335,72,37,52,1,1101,83,11,2,11,,,,-6.886.444,-3.286.769,"-68,86444-32,86769",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,117411,8,Aeroparque,500071009,1259,325,107,361,98,53,517,78,335,72,37,52,1,1101,83,11,2,11,,,,-688.617,-3.286.813,"-68,8617-32,86813",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,117411,8,Aeroparque,500071009,1259,325,107,361,98,53,517,78,335,72,37,52,1,1101,83,11,2,11,,,,-6.886.211,-3.286.806,"-68,86211-32,86806",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,117411,8,Aeroparque,500071009,1259,325,107,361,98,53,517,78,335,72,37,52,1,1101,83,11,2,11,,,,-688.628,-3.286.846,"-68,8628-32,86846",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,117411,8,Aeroparque,500071009,1259,325,107,361,98,53,517,78,335,72,37,52,1,1101,83,11,2,11,,,,-6.886.335,-328.686,"-68,86335-32,8686",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,117411,8,Aeroparque,500071009,1259,325,107,361,98,53,517,78,335,72,37,52,1,1101,83,11,2,11,,,,-6.886.524,-328.684,"-68,86524-32,8684",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,109.35,8,Aeroparque,500071011,745,188,18,213,55,29,317,36,201,20,20,22,1,626,58,20,0,4,,,,-6.886.412,-3.287.069,"-68,86412-32,87069",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,117411,8,Aeroparque,500071009,1259,325,107,361,98,53,517,78,335,72,37,52,1,1101,83,11,2,11,,,,-6.886.462,-3.286.858,"-68,86462-32,86858",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,117411,8,Aeroparque,500071009,1259,325,107,361,98,53,517,78,335,72,37,52,1,1101,83,11,2,11,,,,-6.886.547,-3.286.996,"-68,86547-32,86996",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,117411,8,Aeroparque,500071009,1259,325,107,361,98,53,517,78,335,72,37,52,1,1101,83,11,2,11,,,,-6.886.493,-3.286.977,"-68,86493-32,86977",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,143919,8,Aeroparque,500071004,1587,381,43,470,156,84,492,306,295,166,23,33,0,1360,132,30,0,6,,,,-6.887.006,-3.286.402,"-68,87006-32,86402",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.886.029,-328.697,"-68,86029-32,8697",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.886.068,-3.286.965,"-68,86068-32,86965",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.885.989,-3.286.975,"-68,85989-32,86975",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.886.025,-3.286.948,"-68,86025-32,86948",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.886.005,-3.287.069,"-68,86005-32,87069",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.885.871,-3.286.867,"-68,85871-32,86867",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.885.931,-328.686,"-68,85931-32,8686",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-688.601,-328.685,"-68,8601-32,8685",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.885.969,-3.286.855,"-68,85969-32,86855",,0
7ma Seccion Residencial Parque,Residencial urbano,Urbano,41343,7,Residencial Parque,500071007,612,241,27,125,81,19,111,29,172,28,85,117,10,553,27,0,1,7,,,,-6.885.849,-3.286.684,"-68,85849-32,86684",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,78314,6,Residencial Norte,500070609,498,198,16,72,82,17,75,11,123,17,61,151,15,459,18,0,4,0,,,,-6.885.768,-328.804,"-68,85768-32,8804",,0
6ta Seccion Residencial Norte,Comercial,Altamente urbano,78314,6,Residencial Norte,500070609,498,198,16,72,82,17,75,11,123,17,61,151,15,459,18,0,4,0,,,,-6.885.875,-328.802,"-68,85875-32,8802",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,143919,8,Aeroparque,500071004,1587,381,43,470,156,84,492,306,295,166,23,33,0,1360,132,30,0,6,,,,-6.887.052,-3.286.797,"-68,87052-32,86797",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.298,-3.288.441,"-68,87298-32,88441",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.339,-3.288.514,"-68,87339-32,88514",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-688.734,-3.288.513,"-68,8734-32,88513",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.345,-3.288.543,"-68,87345-32,88543",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.344,-3.288.544,"-68,87344-32,88544",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.688,-3.288.548,"-68,86688-32,88548",,0
,Residencial urbano,Urbano,,,,500491117,1478,370,75,408,184,61,613,130,373,62,39,42,0,1283,112,12,0,7,,,,-6.886.852,-3.286.386,"-68,86852-32,86386",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.351,-3.288.186,"-68,87351-32,88186",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.361,-3.288.179,"-68,87361-32,88179",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.344,-3.288.433,"-68,87344-32,88433",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,,8,Aeroparque,500491117,1478,370,75,408,184,61,613,130,373,62,39,42,0,1283,112,12,0,7,,,,-6.886.793,-3.286.384,"-68,86793-32,86384",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,,8,Aeroparque,500491117,1478,370,75,408,184,61,613,130,373,62,39,42,0,1283,112,12,0,7,,,,-6.886.925,-3.286.391,"-68,86925-32,86391",,0
8va Seccion Aeroparque,Residencial urbano,Urbano,,8,Aeroparque,500491117,1478,370,75,408,184,61,613,130,373,62,39,42,0,1283,112,12,0,7,,,,-6.886.998,-3.286.396,"-68,86998-32,86396",,0
,Residencial urbano,Urbano,,,,500491117,1478,370,75,408,184,61,613,130,373,62,39,42,0,1283,112,12,0,7,,,,-688.686,-3.286.387,"-68,8686-32,86387",,0
10ma Seccion Residencial Los Cerros,Residencial piedemonte,Interfaz,2317,10,Residencial Los Cerros,500491105,513,153,17,158,14,28,93,38,110,23,52,111,19,450,35,7,151,150,,,,-6.892.006,-3.287.191,"-68,92006-32,87191",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.299,-3.288.647,"-68,86299-32,88647",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.933,-3.288.613,"-68,86933-32,88613",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.016,-3.288.664,"-68,87016-32,88664",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.286,-328.857,"-68,87286-32,8857",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.329,-3.288.616,"-68,86329-32,88616",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.326,-3.288.635,"-68,86326-32,88635",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.984,-3.288.597,"-68,86984-32,88597",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.932,-3.288.614,"-68,86932-32,88614",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.753,-328.887,"-68,86753-32,8887",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.676,-328.876,"-68,86676-32,8876",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.721,-3.288.882,"-68,86721-32,88882",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.345,-328.885,"-68,86345-32,8885",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.696,-3.288.893,"-68,86696-32,88893",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.071,-3.288.837,"-68,87071-32,88837",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.887.086,-3.288.846,"-68,87086-32,88846",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.356,-3.288.799,"-68,86356-32,88799",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.418,-3.288.763,"-68,86418-32,88763",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.323,-3.288.772,"-68,86323-32,88772",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.601,-3.289.033,"-68,86601-32,89033",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.631,-328.905,"-68,86631-32,8905",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.493,-3.289.054,"-68,86493-32,89054",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.481,-3.289.057,"-68,86481-32,89057",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.389,-3.289.075,"-68,86389-32,89075",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.363,-3.288.935,"-68,86363-32,88935",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.913,-3.289.008,"-68,86913-32,89008",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.916,-3.288.988,"-68,86916-32,88988",,0
9na Seccion Parque Gral. San Martin,Especial Parque Gral. San Marti­n,Especial,19,9,Parque Gral. San Martin,500071310,5,0,0,0,1,0,4,0,0,0,0,1,0,3,2,0,0,0,,,,-6.886.648,-3.288.926,"-68,86648-32,88926",,0
